lon,lat
5.053291,51.661263
5.969398,51.850067
5.704186,51.8057
6.107988,51.858866
5.887507,51.850843
6.151684,51.874865
5.876281,51.846898
5.42057,51.725026
5.767143,51.818258
5.424447,51.72589
5.564516,51.75899
5.666373,51.79651
5.641951,51.772408
5.697889,51.802084
5.78425,51.823634
5.662324,51.79321
5.043474,51.662852
5.779193,51.821676
5.833699,51.8308
5.77499,51.820677
5.742692,51.810748
6.048276,51.864048
6.033356,51.870343
5.704529,51.806753
5.28852,51.682241
5.222159,51.670198
4.808463,51.59505
6.054718,51.866074
5.304314,51.698607
4.872348,51.638115
5.950283,51.857893
5.860758,51.842952
4.788187,51.592961
5.378426,51.717313
6.024213,51.866873
5.568557,51.762235
4.933613,51.656225
6.142492,51.870811
4.99666,51.660966
4.886736,51.63937
5.792636,51.824766
5.873321,51.848746
5.871758,51.847977
5.635673,51.770227
5.761984,51.815891
5.352539,51.70992
5.544186,51.753701
4.933272,51.651063
5.373526,51.716047
5.240708,51.670543
5.85917,51.841488
6.064165,51.868127
5.480247,51.738688
5.616516,51.769971
4.865971,51.625323
5.022067,51.662378
4.869182,51.629557
4.872245,51.637935
5.322045,51.700681
5.993238,51.855768
4.932674,51.653727
5.732553,51.811526
4.7946,51.593951
4.778384,51.590648
5.645505,51.775201
5.052882,51.661204
6.044894,51.865776
6.053342,51.865005
6.06955,51.869018
5.684881,51.798318
5.466969,51.734784
5.439191,51.727581
4.784135,51.591678
5.726729,51.810428
5.645394,51.777257
5.876753,51.847197
4.838652,51.605006
4.821104,51.599468
5.463061,51.733629
5.56622,51.761127
5.800711,51.825502
5.579216,51.76489
6.093908,51.857301
5.011151,51.662607
5.078394,51.671319
5.076446,51.66775
5.897608,51.852814
5.05671,51.66134
4.779947,51.591215
5.298751,51.694115
5.879192,51.847529
5.289111,51.677672
5.424289,51.725867
5.381596,51.718323
5.385658,51.718751
5.362107,51.712656
4.818718,51.597865
5.928694,51.863611
6.104321,51.858021
4.798001,51.593221
6.088714,51.859238
4.982678,51.662344
4.907469,51.64719
5.44629,51.72742
5.522739,51.749598
5.144835,51.668979
5.075325,51.664917
6.251936,51.876369
5.076292,51.667453
4.822003,51.597701
5.673277,51.794555
6.102563,51.857871
5.328169,51.702487
5.32063,51.700371
6.225812,51.875525
5.727741,51.810581
5.362539,51.71278
6.047255,51.863777
5.288205,51.677159
6.199909,51.876974
5.949074,51.858166
5.961935,51.851846
5.932839,51.863695
5.484797,51.739534
5.276001,51.667457
5.311266,51.698889
4.820814,51.599445
5.999967,51.860766
6.054816,51.866177
5.073691,51.664058
4.819933,51.597391
5.218092,51.670177
5.473135,51.736018
5.767459,51.818377
5.780604,51.821894
4.812233,51.596968
5.904892,51.859484
6.239644,51.872656
5.55996,51.757335
5.657936,51.78767
4.876184,51.639246
5.503393,51.747253
6.008482,51.865537
5.873018,51.848753
5.075509,51.665329
6.100054,51.856926
5.499193,51.745268
5.568998,51.762335
5.506831,51.743702
5.040585,51.66198
5.547925,51.754221
4.940529,51.657962
4.99918,51.661331
5.837668,51.832216
4.803839,51.593365
5.554471,51.755315
5.819701,51.827044
5.848543,51.837608
6.117683,51.86155
5.475096,51.736854
6.187783,51.876108
5.544817,51.753767
4.996348,51.661056
5.882502,51.848929
5.009259,51.662738
5.50258,51.74736
6.032247,51.870387
6.024337,51.866948
5.318716,51.699225
5.952563,51.856303
4.800908,51.593446
4.791921,51.594229
5.516968,51.747859
5.100429,51.676996
5.564398,51.758792
5.014187,51.662967
6.258219,51.876978
5.648031,51.782153
4.80451,51.593776
5.08994,51.675038
6.099564,51.856483
4.884236,51.638326
5.502712,51.747693
5.604194,51.766094
6.066286,51.867824
4.946759,51.658364
5.994669,51.85712
6.171585,51.873747
5.348438,51.708677
5.591745,51.767099
5.320648,51.700457
5.87169,51.847627
5.425792,51.725508
5.862556,51.842946
5.658979,51.78824
5.281623,51.670505
5.683935,51.798179
6.118676,51.862163
5.544013,51.75366
5.80624,51.825856
4.821889,51.597552
5.690881,51.798949
4.870296,51.632314
5.98552,51.84998
5.292487,51.683106
4.803705,51.5935
6.218589,51.877284
5.017354,51.662794
5.567379,51.762076
5.372162,51.715451
5.311646,51.699057
5.566275,51.761054
5.824187,51.827683
5.868893,51.846745
4.867597,51.626773
4.830395,51.602684
5.272793,51.666623
5.845496,51.836509
5.302301,51.696294
5.315763,51.699206
6.067676,51.868309
5.584863,51.766022
5.31323,51.699252
5.221582,51.670553
5.499588,51.745432
6.077202,51.86931
5.468739,51.735312
6.001593,51.861076
4.804326,51.593613
5.961065,51.852274
5.796223,51.82536
5.647903,51.782105
5.778735,51.821499
6.121843,51.863648
6.09738,51.85764
4.785366,51.591682
5.780691,51.821799
5.424773,51.725864
5.566562,51.760319
5.865674,51.843639
5.985382,51.849186
5.767512,51.818876
6.143651,51.871198
6.039735,51.8693
4.778149,51.589649
5.875356,51.846999
5.297235,51.693194
4.98435,51.663658
6.168244,51.873281
5.849699,51.837968
6.239089,51.873734
6.041224,51.86871
6.194133,51.876589
4.798324,51.593174
4.83055,51.602759
5.044813,51.662712
5.462246,51.733654
5.506871,51.74375
4.85422,51.611952
6.098082,51.857658
5.075214,51.664831
6.158723,51.872515
5.29593,51.688454
4.892223,51.641219
5.484641,51.739418
4.821967,51.597879
4.886522,51.63927
6.24277,51.871789
5.879617,51.847562
5.092561,51.674756
5.874377,51.847528
6.159773,51.872
6.046962,51.864052
5.648183,51.782271
6.1151,51.85925
6.174833,51.874168
5.487859,51.741493
4.8824,51.638465
6.144087,51.871374
6.238589,51.875293
6.07718,51.868393
5.72434,51.809978
5.549164,51.754423
6.077397,51.870467
6.039688,51.869329
6.054279,51.865409
4.87738,51.639092
5.50212,51.7472
6.114822,51.859141
5.871751,51.8478
6.244845,51.872244
5.22135,51.670662
5.888515,51.851207
4.870469,51.632518
4.932727,51.65387
6.044324,51.867373
5.068839,51.662094
4.783966,51.591555
5.095087,51.675095
5.341092,51.706296
5.441053,51.727251
6.101478,51.857691
5.698173,51.80202
4.818613,51.598024
5.809878,51.826051
6.209496,51.877181
5.293573,51.685684
5.950688,51.857727
5.820293,51.827138
4.909785,51.64757
5.645534,51.774869
5.729875,51.810658
6.090031,51.8591
5.824664,51.827789
5.899996,51.855247
6.072189,51.869889
5.385037,51.718691
5.294391,51.686697
4.988443,51.662549
5.289647,51.678326
6.078435,51.862726
5.850227,51.838118
4.859938,51.619738
5.37647,51.71691
4.979191,51.661939
4.86843,51.627553
4.868589,51.627893
5.294324,51.686616
